date,split,F
198108,train,-0.015507913356150132
198109,train,-0.014693617796160754
198110,train,0.01976289464797696
198111,train,0.003846537730890905
198112,train,-0.0057303248341306
198201,train,-0.009115988733028688
198202,train,-0.010037967278503064
198203,train,-0.0006281933816141786
198204,train,0.008606952263114778
198205,train,-0.0033471323136245383
198206,train,0.00416167388131445
198207,train,-0.0005408807685979929
198208,train,0.01807752080203759
198209,train,0.010056351085534189
198210,train,0.02413186581264827
198211,train,0.017436743808330303
198212,train,-0.006312784301271267
198301,train,0.00932843407074463
198302,train,0.01309274838378737
198303,train,0.012235204324036464
198304,train,0.014714684021005824
198305,train,0.010943448164285118
198306,train,0.011542740637844943
198307,train,0.003069111477819252
198308,train,-0.006369852718766883
198309,train,-0.003871062505094238
198310,train,-0.01118134838757366
198311,train,0.0061936911803923515
198312,train,0.0014538828439053073
198401,train,0.0011042656709964044
198402,train,-0.013284987857490303
198403,train,0.0005699514541442597
198404,train,-0.0018796100588631842
198405,train,-0.008779331052499362
198406,train,0.0037773941425727603
198407,train,-0.006746519440322497
198408,train,0.015290026132413384
198409,train,0.004487263448498393
198410,train,-0.0018635581600227912
198411,train,-0.0022815763797284544
198412,train,-0.0010977645451872996
198501,train,0.01576563076982105
198502,train,0.003791961746922824
198503,train,-0.0037446959532333917
198504,train,0.0006907874618357621
198505,train,0.007523291294681274
198506,train,-0.0009923693060958684
198507,train,0.007057943596663025
198508,train,0.0021824262598804283
198509,train,-0.015066696021013185
198510,train,0.008960283152882342
198511,train,0.015479392262190396
198512,train,0.010285552059765295
198601,train,0.006796384409548332
198602,train,0.011648727064027623
198603,train,0.010922886897207246
198604,train,-0.0003360101199330909
198605,train,0.009080635336083324
198606,train,-0.00191405266830867
198607,train,-0.02385043230456481
198608,train,0.008598005855209614
198609,train,-0.015519721818845353
198610,train,0.011187580647509956
198611,train,-0.0006623703795475964
198612,train,-0.002741419399422344
198701,valid,0.0375429022031718
198702,valid,0.01091494107229334
198703,valid,0.02095429300393767
198704,valid,-0.008036455446759006
198705,valid,0.006320542850091041
198706,valid,0.007504083055558891
198707,valid,0.014144609852930768
198708,valid,0.0021175402119264007
198709,valid,-0.003853485259357868
198710,valid,-0.04821218758186871
198711,valid,0.0016120646572946487
198712,valid,0.014674675788891103
198801,valid,-0.0003307465001713111
198802,valid,0.025784295095215123
198803,valid,0.007162377193707211
198804,valid,0.002410449615255417
198805,valid,0.001286380550804229
198806,valid,0.012955058381240059
198807,valid,0.006270390276194049
198808,valid,-0.014654092450721733
198809,valid,0.004252930128908516
198810,valid,0.005371985185969582
198811,valid,-0.00636607723086725
198812,valid,0.009516856797343973
198901,valid,0.0003327010332956149
198902,valid,0.002197534323739722
198903,valid,0.005123370655305247
198904,valid,0.006642248751916087
198905,valid,0.003558396867462901
198906,valid,-0.003962259849902398
198907,valid,0.018827828348145628
198908,valid,0.0027748545608514436
198909,valid,-0.0037534010758681897
198910,valid,-0.012841867729895297
198911,valid,0.0013370270650062677
198912,valid,-0.0004905576494269297
199001,valid,-0.031488019324331554
199002,valid,0.005758366204693098
199003,valid,0.003777652207102481
199004,valid,-0.005270092792613775
199005,valid,0.011632628866498226
199006,valid,0.0027172214673356837
199007,valid,-0.00463135148305797
199008,valid,-0.02291641941791942
199009,valid,-0.009658477682279
199010,valid,-0.0218544833765877
199011,valid,0.006811093486351061
199012,valid,0.0051240723987950945
199101,valid,0.006444549736678445
199102,valid,0.022030631299487
199103,valid,0.009235832469136222
199104,valid,0.011537741286029184
199105,valid,0.011929910337652616
199106,valid,-0.002273708492394448
199107,valid,0.0021322693365882187
199108,valid,-0.007966995910832093
199109,valid,-0.008108423624595847
199110,valid,-0.01103669721487626
199111,valid,-0.008581170798593364
199112,valid,0.008273772506659935
199201,test,0.012596124315011337
199202,test,0.013254608268356036
199203,test,0.007791507500949703
199204,test,0.002318360381299501
199205,test,-0.012322620509392698
199206,test,-0.001957618482623138
199207,test,0.008677570834057484
199208,test,-0.010116327169629333
199209,test,0.005222970637431519
199210,test,-0.0018255169142315252
199211,test,0.009056659625823329
199212,test,0.00950058819314224
199301,test,0.01500867978973922
199302,test,0.002313243616904071
199303,test,0.009979349251203508
199304,test,0.005468294451485488
199305,test,0.0014638259940423673
199306,test,0.014399923444948476
199307,test,0.0008901736289159835
199308,test,0.01741068020841136
199309,test,-0.005676856977557302
199310,test,0.002727935109502517
199311,test,-0.005789169837057115
199312,test,0.013859674447424978
199401,test,0.014049961390694206
199402,test,0.0034721100191466773
199403,test,-0.012109265809901095
199404,test,0.0015416832240384172
199405,test,-0.007767760312441463
199406,test,-0.0036623197156991096
199407,test,0.00449790970451285
199408,test,0.0026448531480756134
199409,test,0.002178830630054875
199410,test,0.002023501096584803
199411,test,-0.011756179966945848
199412,test,0.011638247095842318
199501,test,-0.002288645711439837
199502,test,0.007808128129735202
199503,test,0.006039819597150448
199504,test,0.010984790628795734
199505,test,0.0037561383703352234
199506,test,0.0013311601952667605
199507,test,0.010254782270766066
199508,test,0.0031656530429329194
199509,test,0.006063796411151611
199510,test,-0.01102529007773995
199511,test,0.01324016641690953
199512,test,0.006317827999840335
199601,test,-0.007363521732985708
199602,test,0.007694260490293377
199603,test,0.007285561156185167
199604,test,0.007706008457991069
199605,test,0.006107959755850204
199606,test,-0.0020758541202190077
199607,test,-0.016412697509613945
199608,test,0.010532733356999828
199609,test,0.002442471186340527
199610,test,0.00924775438823675
199611,test,0.010415573924129234
199612,test,0.0050219492331399825
199701,test,0.0001533341474279316
199702,test,0.003265935397902696
199703,test,0.0005998003758212567
199704,test,0.0006696071581441803
199705,test,-0.0061693907190864174
199706,test,0.01818644169658135
199707,test,0.017950417861547326
199708,test,-0.0016555261114744608
199709,test,0.011830110229201211
199710,test,-0.011518283568553705
199711,test,0.0037340523951456747
199712,test,0.01807824910033362
199801,test,-0.014059769949738662
199802,test,0.011629020454551879
199803,test,0.00623406572052845
199804,test,-0.002831032577291822
199805,test,0.0018583770473520524
199806,test,-0.003759979197996308
199807,test,-0.008232741646097491
199808,test,-0.01712310196586185
199809,test,0.003900374290021135
199810,test,-0.005974698897969976
199811,test,0.00642326172034493
199812,test,0.01301614026601454
199901,test,-0.020252739819070713
199902,test,-0.01463965811202685
199903,test,-0.012511790497040827
199904,test,0.02598309729306845
199905,test,-0.012846910040734554
199906,test,0.015012663080961143
199907,test,-0.0011362804831138778
199908,test,-0.01290359173027042
199909,test,-0.004519235791621112
199910,test,-0.008092416352190147
199911,test,-0.0030421826743323287
199912,test,0.008229196047110752
200001,test,0.012837761475771217
200002,test,-0.016772963826015452
200003,test,0.013055332670265866
200004,test,0.0018806481462437198
200005,test,0.011820800887344515
200006,test,-0.018472801631165103
200007,test,0.00018590232626717023
200008,test,0.014981610555752273
200009,test,0.0017605406676995889
200010,test,-0.018168797660621308
200011,test,0.005649506692507521
200012,test,0.018747045104922647
200101,test,-0.09104765480832772
200102,test,0.03608910827808932
200103,test,0.007537829524386844
200104,test,-0.006683967880056996
200105,test,0.011923943911408589
200106,test,0.003557608332112538
200107,test,0.010075294521518076
200108,test,0.011386187173915114
200109,test,0.0012446010565985797
200110,test,-0.020436113395496818
200111,test,-0.013256870989421514
200112,test,0.003071280123810468
200201,test,0.0065374132409137895
200202,test,0.024351378707609776
200203,test,0.005068564035456125
200204,test,0.029039554762287877
200205,test,-0.0009150868566511763
200206,test,0.006591127938611291
200207,test,-0.01774191237606189
200208,test,-0.009728199373858614
200209,test,-0.013049340949108687
200210,test,-0.012467395535461782
200211,test,-0.029557373625451668
200212,test,0.017942115009987946
200301,test,-0.007088427673874412
200302,test,-0.000828620342217774
200303,test,0.0018390988730485791
200304,test,0.009627041760211915
200305,test,0.009507324594652216
200306,test,0.007486628629262
200307,test,0.0029746579579323536
200308,test,0.01338192530583996
200309,test,0.0034498927008384216
200310,test,0.025734696576920017
200311,test,0.01105130612059958
200312,test,0.019797402592609488
200401,test,0.015104509414865023
200402,test,0.009881533686967902
200403,test,-0.0015192056777381885
200404,test,-4.781548368649243e-05
200405,test,-0.0025383465149917935
200406,test,0.013059317309792616
200407,test,-0.004641515893011438
200408,test,0.000907869422696061
200409,test,0.008983494668188857
200410,test,-0.01276836688921553
200411,test,0.013775970307151875
200412,test,0.007419866076478269
200501,test,0.0019339841684453576
200502,test,0.012471424328644197
200503,test,0.003476545271216068
200504,test,-0.0040218951627125805
200505,test,0.005158246938263659
200506,test,0.0035441862586843235
200507,test,0.010781171898936976
200508,test,0.004769674589564425
200509,test,-0.006747935362962672
200510,test,-0.0032540039888279346
200511,test,0.01097207353631809
200512,test,0.0002270241062115499
200601,test,0.001776772884472751
200602,test,-0.0006866216642194883
200603,test,0.011897892717357887
200604,test,0.004128347759584406
200605,test,-0.010452482636398128
200606,test,0.003255686226702842
200607,test,0.0005750019191202062
200608,test,0.0013652102308887263
200609,test,0.005842084989117754
200610,test,0.01656420837524287
200611,test,0.0030208686425436363
200612,test,0.011421470446437213
200701,test,0.01050523566468737
200702,test,0.003478129938778127
200703,test,0.006967660299475824
200704,test,0.01056002804455193
200705,test,0.017572933969532537
200706,test,-0.004244792464969976
200707,test,-0.00897911385596474
200708,test,-0.00035249408984016077
200709,test,0.006332364390041446
200710,test,0.0020839056990932057
200711,test,-0.004641787651793905
200712,test,0.0007505289365415417
200801,test,-0.015131771031780206
200802,test,0.012856213751940465
200803,test,0.004043287343324381
200804,test,0.007438601131902881
200805,test,0.01497040395772999
200806,test,-0.008249225657325578
200807,test,-0.004599423456531903
200808,test,-0.0017980606635485858
200809,test,-0.009180106792920707
200810,test,-0.021706446573716634
200811,test,-0.014301472942704532
200812,test,0.00020977923352217837
200901,test,-0.02163423105201877
200902,test,-0.03315398305034435
200903,test,0.005524348564548623
200904,test,0.033129066028602244
200905,test,0.018693209060467342
200906,test,0.002848132790950381
200907,test,0.04096804382287119
200908,test,0.005966282156933239
200909,test,0.01149016316311219
200910,test,-0.015960441295306705
200911,test,0.014992819738781108
200912,test,0.02518670027950473
201001,test,-0.008833680538226533
201002,test,0.018679268542789118
201003,test,0.022410690983714322
201004,test,0.010459351033827948
201005,test,-0.03225440951974763
201006,test,-0.028280076377458267
201007,test,0.030315499486483682
201008,test,-0.027779700606503074
201009,test,0.05393801705263989
201010,test,0.021144519619573594
201011,test,0.014385463586326915
201012,test,0.03129661101327762
201101,test,0.0015869830075049317
201102,test,0.019513338426055394
201103,test,0.009072774983830943
201104,test,0.00915701637837263
201105,test,-0.009703219491830457
201106,test,-0.0026628372484302923
201107,test,-0.004472039114004485
201108,test,-0.024279128764566366
201109,test,-0.025249306593847533
201110,test,0.034734723022833994
201111,test,-0.0002619016410092623
201112,test,-0.00038347076793454333
201201,test,0.007207737584224683
201202,test,0.0015256468117191863
201203,test,0.012466320630414522
201204,test,0.00538525046292141
201205,test,0.0005009647718352316
201206,test,0.00944645988513134
201207,test,-0.002107098303151771
201208,test,-0.0011075227121802875
201209,test,0.010539151737772067
201210,test,0.0072322398409592785
201211,test,-0.0011178889205259576
201212,test,0.011705048741332984
201301,test,0.015714288050990392
201302,test,0.004337552125768666
201303,test,0.019317371534207355
201304,test,-0.0005578682410635712
201305,test,0.005403775979695385
201306,test,-0.00211146339873681
201307,test,0.019301673519846057
201308,test,0.002216637086079268
201309,test,0.010175812711205412
201310,test,0.013063732336490042
201311,test,0.006012660112357239
201312,test,0.006658682923696881
201401,test,-0.015133808908608347
201402,test,0.005213743600699751
201403,test,0.009508432928960933
201404,test,0.0034673472847529955
201405,test,0.006462184249535793
201406,test,0.007624614864647108
201407,test,-0.005499167455134379
201408,test,0.00627236280641911
201409,test,-0.007291660780166792
201410,test,0.014210228971140663
201411,test,0.010102781560824317
201412,test,0.0006669557936694525
201501,test,-0.0007167307714137398
201502,test,-0.0024697164512520464
201503,test,0.0008864888831091348
201504,test,-0.008133896928883019
201505,test,0.0075136255767911005
201506,test,-0.007001021451706608
201507,test,0.0010098944323753576
201508,test,-0.008394363346638362
201509,test,-0.0010709068761689084
201510,test,0.01147073710655706
201511,test,-0.0031764814319167785
201512,test,-0.01154223793989124
201601,test,-0.00861776472597077
201602,test,0.00512110441853866
201603,test,0.0157308896305096
201604,test,0.009180346175171139
201605,test,-0.0017347166576131077
201606,test,0.0028194571360532984
201607,test,0.010335094119772813
201608,test,0.0034098701158863385
201609,test,0.009681801331415751
201610,test,-0.0026983135939225933
201611,test,0.05058549539211069
201612,test,0.0005095515414177306
