date,split,F
198205,train,0.01356109763736661
198206,train,0.022800393787127046
198207,train,0.010046629815404945
198208,train,0.029156061527815018
198209,train,0.03676771476609562
198210,train,0.03375607207812631
198211,train,0.0245645990920538
198212,train,0.016109331301971345
198301,train,0.020480171487215537
198302,train,0.019031607887894778
198303,train,0.017801767810456864
198304,train,0.020456193235537493
198305,train,0.018861075850388972
198306,train,0.018805724202281555
198307,train,0.015565534079906792
198308,train,0.012866266511350682
198309,train,0.01993989989699514
198310,train,0.016668586908859712
198311,train,0.01633278484938185
198312,train,0.018523376016943618
198401,train,0.01713031875317239
198402,train,0.012363510479973541
198403,train,0.015717040655917024
198404,train,0.017673948567548434
198405,train,0.020291786576445273
198406,train,0.01486087509782311
198407,train,0.014900287453053364
198408,train,0.020000776089511993
198409,train,0.017145192738011055
198410,train,0.01667560524661855
198411,train,0.016156143797225596
198412,train,0.01464215660700408
198501,train,0.018842417026543948
198502,train,0.015633195159362272
198503,train,0.017734068654690932
198504,train,0.0170948316611102
198505,train,0.016868515035633785
198506,train,0.008633725858054608
198507,train,0.01427031404565708
198508,train,0.01630868907202323
198509,train,0.016231780264715483
198510,train,0.019979411481236678
198511,train,0.01864349603741363
198512,train,0.017500126207479393
198601,train,0.015075388311586006
198602,train,0.016607361085696232
198603,train,0.018151731600432534
198604,train,0.01446677335701238
198605,train,0.016906604604229852
198606,train,0.016633480799313767
198607,train,0.017574758884424634
198608,train,0.01885881869130571
198609,train,0.014196018340166353
198610,train,0.0195868864314386
198611,train,0.013981277462776963
198612,train,0.015506912025391636
198701,valid,0.007874183137038644
198702,valid,0.003199688971087351
198703,valid,0.007438279415897451
198704,valid,0.005984107574471945
198705,valid,0.0007450813980757261
198706,valid,0.010242685179260644
198707,valid,0.0075121018641600866
198708,valid,0.0183607703396709
198709,valid,0.014633649534327121
198710,valid,0.019851064474615827
198711,valid,0.03239233562898006
198712,valid,0.035442899541177915
198801,valid,0.024398288737778592
198802,valid,0.019181766483768445
198803,valid,0.017150774737646077
198804,valid,0.009136370546769496
198805,valid,0.005739424993790271
198806,valid,9.64087522499111e-05
198807,valid,0.006261137915946292
198808,valid,0.0009772732806655204
198809,valid,0.009464828080279082
198810,valid,0.010640231948517204
198811,valid,0.013608151678849179
198812,valid,0.010025469718953815
198901,valid,0.008619439253250573
198902,valid,0.017072760161769146
198903,valid,0.00848633855690148
198904,valid,0.007133906971476833
198905,valid,-0.002868186913991349
198906,valid,0.013373399638047668
198907,valid,0.018288873693209542
198908,valid,0.00777934181668098
198909,valid,0.006529288757732101
198910,valid,0.0071027019052814
198911,valid,0.003133546365358719
198912,valid,0.007026580884291037
199001,valid,0.015270756707685454
199002,valid,0.01275403567597388
199003,valid,0.014422981819899969
199004,valid,0.007867821957422194
199005,valid,0.016421418832368292
199006,valid,0.005793257506141041
199007,valid,0.020373325242051606
199008,valid,0.014490824192181735
199009,valid,0.009680565304563493
199010,valid,0.022496646035750828
199011,valid,0.013422583387925208
199012,valid,0.016794428254548167
199101,valid,-0.0022420263351267287
199102,valid,-0.0036225619217747952
199103,valid,0.012046920380153831
199104,valid,0.0197714769067748
199105,valid,0.01747608849003765
199106,valid,-0.000100529574912419
199107,valid,0.01941128150351574
199108,valid,0.00013620477792835282
199109,valid,0.004665073691454047
199110,valid,0.007902559900319753
199111,valid,0.0022807612658432806
199112,valid,0.030749910902089873
199201,test,0.03711117320560587
199202,test,-0.015155849987117099
199203,test,0.010803140555119026
199204,test,0.01152643748122281
199205,test,0.008610789759609782
199206,test,0.005146703329246172
199207,test,0.02028701904109924
199208,test,0.015995734185440452
199209,test,0.01390217433164084
199210,test,0.005559516091251947
199211,test,0.00937790400161907
199212,test,0.024978741320334223
199301,test,0.02964465564114717
199302,test,0.01721705401299513
199303,test,0.02281781978734156
199304,test,0.011404842981631021
199305,test,0.001332601938990818
199306,test,0.014689136446856016
199307,test,0.012998624266128958
199308,test,0.016870700753422126
199309,test,0.011306371064529707
199310,test,0.0001246922823641874
199311,test,-0.003450017432327612
199312,test,0.021538506265709068
199401,test,0.01829229268189537
199402,test,0.0001396624674877328
199403,test,0.013369809508729994
199404,test,0.02049831080993329
199405,test,0.005874482101421179
199406,test,0.013353753799669639
199407,test,0.009892239298655549
199408,test,0.012545302238205741
199409,test,0.01034152066356605
199410,test,0.009698399573863882
199411,test,0.013378391418220486
199412,test,0.026852327776757858
199501,test,0.017818807772838275
199502,test,0.013873778412089121
199503,test,0.01139512958052842
199504,test,0.010932541891211763
199505,test,0.0065128096018238065
199506,test,0.008957728875341148
199507,test,0.014606302702319362
199508,test,0.010613682582432348
199509,test,0.015081110741599724
199510,test,0.01717655599194351
199511,test,0.013906382270720288
199512,test,0.012710010452055217
199601,test,0.01182493428889574
199602,test,0.008306020385426972
199603,test,0.0021148444636795343
199604,test,0.0009341695985492591
199605,test,-0.0037846628518795073
199606,test,0.013575691531322685
199607,test,0.013818466372067302
199608,test,0.014986376085685059
199609,test,0.006085233318673619
199610,test,0.020706856221266036
199611,test,0.005249725575622103
199612,test,0.018324785701220193
199701,test,0.021698505573292098
199702,test,0.016272989963784356
199703,test,0.021190308998878013
199704,test,0.016672236504663998
199705,test,0.006657588162335641
199706,test,0.02072029929029466
199707,test,0.010359436865465142
199708,test,0.005344368918625298
199709,test,0.012602699301722533
199710,test,0.006004977513489369
199711,test,0.015696797070193277
199712,test,0.012065100568640524
199801,test,0.016887041692707785
199802,test,0.020386631934043834
199803,test,0.012779021385489022
199804,test,0.0049503252044737515
199805,test,0.012575063489694581
199806,test,0.009149791543599958
199807,test,0.007068372912950014
199808,test,0.01776148184379265
199809,test,0.026066374546946214
199810,test,0.008030328921953708
199811,test,0.017988489025423878
199812,test,0.010613016146524145
199901,test,0.011200757988555559
199902,test,0.014356644244430429
199903,test,-0.007755648504302809
199904,test,-0.005488841505945611
199905,test,0.006777823470130064
199906,test,0.015271358562642697
199907,test,0.01834322360516797
