date,split,F
197808,train,0.01203278171946437
197809,train,0.006563626527944016
197810,train,-0.015001523434557084
197811,train,0.031157760010587884
197812,train,0.014627032526217873
197901,train,0.023290545271527435
197902,train,0.0014561629810878642
197903,train,0.021980672543501865
197904,train,0.017876536660228256
197905,train,-0.0009160947216689903
197906,train,0.007261180211328811
197907,train,0.01431670414415458
197908,train,0.012392615466282739
197909,train,0.010150046505026811
197910,train,-0.004763145441333171
197911,train,0.022751715139939115
197912,train,0.01193227263213705
198001,train,0.03046746655240641
198002,train,0.0019441201127193648
198003,train,0.0019697166932735773
198004,train,0.03050718680512339
198005,train,0.018337561673818493
198006,train,0.024639298930617566
198007,train,0.02615685207649965
198008,train,0.01925817750698475
198009,train,0.017474512548848648
198010,train,0.013400205378677305
198011,train,0.01037915581902964
198012,train,0.007332359679641123
198101,train,0.009320496188327603
198102,train,0.012171130789753227
198103,train,0.02394421303546162
198104,train,0.013060547801380586
198105,train,-0.001203439819390331
198106,train,0.018514043433863554
198107,train,-0.0015380256200224689
198108,train,0.017915975269461013
198109,train,0.021753539985713485
198110,train,0.0214965906926085
198111,train,0.01851162367147656
198112,train,0.012059102869299971
198201,train,0.011576434424217963
198202,train,0.013749463459739672
198203,train,0.01196703445130669
198204,train,0.01623830716602946
198205,train,0.0117220300688102
198206,train,0.024698397766088946
198207,train,0.013933544305470601
198208,train,0.021183914426110218
198209,train,0.03899787053295302
198210,train,0.03546397761940114
198211,train,0.024783846108334402
198212,train,0.01251716432505578
198301,train,0.01688110196296127
198302,train,0.034709167917899394
198303,train,0.027715871959111286
198304,train,0.026096375429475273
198305,train,0.01664472203385363
198306,train,0.024026122582893886
198307,train,0.018323585676258566
198308,train,0.00877921639752537
198309,train,0.02557554806528561
198310,train,0.024312586026892374
198311,train,0.01463914378788432
198312,train,0.020995980567464805
198401,train,0.016073941301090893
198402,train,0.009556040878633956
198403,train,0.015193947849940166
198404,train,0.01828277465804347
198405,train,0.024238710002782857
198406,train,0.014596201239369817
198407,train,0.02143728849072484
198408,train,0.02398977643019266
198409,train,0.019915719077222824
198410,train,0.02360131300445944
198411,train,0.01839765986078548
198412,train,0.014108357889023336
198501,train,0.01884073054759318
198502,train,0.010828692485520526
198503,train,0.020694261013358372
198504,train,0.01784858248917439
198505,train,0.021812762264466937
198506,train,0.012446108008387328
198507,train,0.009803507011508138
198508,train,0.016261061117767886
198509,train,0.01979931676099307
198510,train,0.02720564587917191
198511,train,0.022881891703201093
198512,train,0.023335725024627246
198601,train,0.011431509227006533
198602,train,0.0181204304811326
198603,train,0.021466538264621766
198604,train,0.011474135873751285
198605,train,0.018412242740595042
198606,train,0.020954432051340253
198607,train,0.027455339669153145
198608,train,0.019062670293047028
198609,train,0.015679263508883705
198610,train,0.02642682902136744
198611,train,0.012288188138287906
198612,train,0.013840175143934154
198701,valid,0.0055408568796242435
198702,valid,0.0011829879525596916
198703,valid,0.008494973068516817
198704,valid,0.0012634643817826113
198705,valid,-0.003612522041256627
198706,valid,0.013092186953429931
198707,valid,0.004648188202841744
198708,valid,0.0190332031559879
198709,valid,0.014568435378504913
198710,valid,-0.005872302174115814
198711,valid,0.026341298693567553
198712,valid,0.0394162333671209
198801,valid,0.016285428583875515
198802,valid,0.017732810740800565
198803,valid,0.01652806906967265
198804,valid,0.011674069294828747
198805,valid,0.006349139692580517
198806,valid,0.001237712512951896
198807,valid,0.008840642130419957
198808,valid,0.002751330226301048
198809,valid,0.01232077509167405
198810,valid,0.016012164928870726
198811,valid,0.012525920671050069
198812,valid,0.010315151378049288
198901,valid,0.006298415120834789
198902,valid,0.01496696302698608
198903,valid,0.010236533669267703
198904,valid,0.010724784908451121
198905,valid,-0.003099420052565434
198906,valid,0.014228958537330885
198907,valid,0.026270108518235587
198908,valid,0.007513107837546065
198909,valid,0.004096010624737768
198910,valid,0.007611525428038385
198911,valid,0.004405925085913651
198912,valid,0.011619352310278542
199001,valid,0.0016058502959469837
199002,valid,0.008524119719432411
199003,valid,0.011587504640691462
199004,valid,0.0028042194725699967
199005,valid,0.015726575112923687
199006,valid,0.002700648745830857
199007,valid,0.018090238616002625
199008,valid,0.010226423995974395
199009,valid,0.004863614800089651
199010,valid,0.012790813563106374
199011,valid,0.013094934665830754
199012,valid,0.021530199100281776
199101,valid,-0.02017935327066276
199102,valid,-0.010221935226805466
199103,valid,-0.004588268367538135
199104,valid,0.011628706999818996
199105,valid,0.017761500497979983
199106,valid,1.6177963396391774e-06
199107,valid,0.018456833911242598
199108,valid,-0.005919172787739858
199109,valid,-0.00055942418629613
199110,valid,0.0019783998979749076
199111,valid,-0.0037088743100962026
199112,valid,0.03439633492839323
199201,test,0.0005353473588239131
199202,test,-0.015441785592324475
199203,test,0.010664959681542654
199204,test,0.01285257635748124
199205,test,0.003828287566202408
199206,test,0.006131040616454614
199207,test,0.01799059998443105
199208,test,0.015496391022421088
199209,test,0.013475743626294733
199210,test,0.001227415077173168
199211,test,0.01118443006496175
199212,test,0.02533973259660955
199301,test,0.02088729171291996
199302,test,0.016087917083660933
199303,test,0.023962436133392648
199304,test,0.013159635363274403
199305,test,-0.00021998723727708193
199306,test,0.013300582967787525
199307,test,0.011314523937682716
199308,test,0.006360427190312576
199309,test,0.00524102424221441
199310,test,-0.0009967699236326916
199311,test,-0.0027472025866695144
199312,test,0.02778423003248417
199401,test,0.014473908923932707
199402,test,-0.0025138617199687743
199403,test,0.002670873484357816
199404,test,0.019568307954095414
199405,test,0.004573387445366976
199406,test,0.011755818445829442
199407,test,0.007913645773621024
199408,test,0.007297589754565403
199409,test,0.0066089607868730135
199410,test,0.009158407063531158
199411,test,0.004679530503948551
199412,test,0.023524689208059245
199501,test,0.010425414665172493
199502,test,0.013623922237553553
199503,test,0.009617545911732894
199504,test,0.008691353214765551
199505,test,0.005991155941363587
199506,test,0.0011524453043280129
199507,test,0.009961148630490902
199508,test,0.006901344003301653
199509,test,0.009871796523213733
199510,test,0.01476238874785233
199511,test,0.019167839785224672
199512,test,0.018579860264165124
199601,test,0.001408151939295792
199602,test,0.005614028329983901
199603,test,0.002385813700942401
199604,test,0.0009551727559776149
199605,test,-0.009999543382397037
199606,test,0.01793461961042137
199607,test,0.013170596947050313
199608,test,0.015137696755400862
199609,test,0.006534990264289681
199610,test,0.027936372979044485
199611,test,0.007713706327715253
199612,test,0.02320140146356969
199701,test,0.007942841232100319
199702,test,0.017051125614472702
199703,test,0.02318932243335975
199704,test,0.017301230867808697
199705,test,0.009401675134629707
199706,test,0.018997926329908627
199707,test,0.005434872651379334
199708,test,1.2820576417275865e-05
199709,test,0.004444463085698697
199710,test,0.0018307115675446572
199711,test,0.020385310045146494
199712,test,0.02225801049605955
199801,test,0.0041140532862139825
199802,test,0.019367073503328357
199803,test,0.01296548022944472
199804,test,0.002459709636519742
199805,test,0.014878008197607286
199806,test,0.008837047215689602
199807,test,0.0036506290860757193
199808,test,0.01896974858095501
199809,test,0.01782677612007758
199810,test,0.006037416915746993
199811,test,0.015111632647050363
199812,test,0.011696692054904678
199901,test,-0.014423859549609654
199902,test,0.01270252030520137
199903,test,-0.0103168182913677
199904,test,-0.012620813175190733
199905,test,-0.0006375083971011681
199906,test,0.012817684080990604
199907,test,0.008604165938946102
199908,test,0.00038495714423210413
199909,test,-0.004520720568901742
199910,test,0.013197860226487217
199911,test,-0.015772540455680894
199912,test,-0.029634793448080177
200001,test,-0.01262827512470413
200002,test,-0.08216779055441513
200003,test,0.046892401407308715
200004,test,0.03481553867169203
200005,test,0.008832336007661092
200006,test,0.016809854273584765
200007,test,0.027398407825319705
200008,test,0.013510037387941251
200009,test,0.022569431920854782
200010,test,0.02256959325642149
200011,test,0.015802829340847147
200012,test,0.03439583740747651
200101,test,-0.02973985372679084
200102,test,0.064104981823928
200103,test,0.017363108519902533
200104,test,0.01415152186862374
200105,test,0.02129137891323852
200106,test,0.004830225705310323
200107,test,0.027850340195543635
200108,test,0.017258406086091433
200109,test,0.030906515125199388
200110,test,0.0016902289224696755
200111,test,-0.009388762822370094
200112,test,0.0026780765262432813
200201,test,0.029244896524001526
200202,test,0.03758334379035676
200203,test,0.010103222612815018
200204,test,0.035025458571746465
200205,test,0.021662757854443958
200206,test,0.03438641246785025
200207,test,0.03829758869596412
200208,test,0.014884632211759157
200209,test,0.027172597845266162
200210,test,-0.012083542141933353
200211,test,-0.061271766333938674
200212,test,0.06088133864782984
200301,test,-0.0031430273876183216
200302,test,-0.00503073965345051
200303,test,-0.0027800393275017547
200304,test,-0.017121113607729943
200305,test,-0.032696442903760295
200306,test,-0.006014914841109022
200307,test,-0.003654762999171715
200308,test,0.0033271351497053394
200309,test,0.008617233511850874
200310,test,-0.003762970195352381
200311,test,-8.933760430953415e-05
200312,test,0.021605596925525716
200401,test,-0.0004901967432693326
200402,test,0.017590473157749052
200403,test,0.005392818989586887
200404,test,-0.0006658713065701343
200405,test,0.005778621177260902
200406,test,0.018594876237072393
200407,test,0.025065312649764936
200408,test,0.006749748910591697
200409,test,0.020180858424624748
200410,test,-0.0011316787677505642
200411,test,0.018969410632800224
200412,test,-0.006696167495644509
200501,test,0.029793963496823755
200502,test,0.016576386781813238
200503,test,0.008451596038541773
200504,test,0.010914580315027332
200505,test,0.007299040502289147
200506,test,0.010872215187448193
200507,test,0.009600619251259556
200508,test,0.0064285251350930505
200509,test,0.0002918217712893655
200510,test,0.006720289829027364
200511,test,0.01004703418730583
200512,test,0.004036084485164532
200601,test,0.0036762784055425456
200602,test,0.004789617248133333
200603,test,0.0023771668036362114
200604,test,0.00907230385895745
200605,test,0.00872398814573899
200606,test,0.009152152474130003
200607,test,0.013171413732180955
200608,test,0.00831683340975178
200609,test,0.009695106620499369
200610,test,0.0060913094723397485
200611,test,0.001425355772448044
200612,test,0.017438083541109872
200701,test,0.008300492232372038
200702,test,0.004796108696891401
200703,test,0.014533286530485877
200704,test,0.011549495837700399
200705,test,0.014039075930086692
200706,test,-4.499399087163432e-05
200707,test,-0.009136319766616798
200708,test,0.0018409512470033609
200709,test,-0.00048075479261706173
200710,test,0.0049170728818726805
200711,test,-0.0023889655125593446
200712,test,0.007823630523898615
200801,test,0.0029589739260691486
200802,test,0.02543859335321216
200803,test,0.009271247833520931
200804,test,0.02035346554171689
200805,test,-0.0009991069517135461
200806,test,-0.009255665860205731
200807,test,0.0235339289407317
200808,test,0.0003474951467549456
200809,test,-0.008873178000926739
200810,test,-0.0228008118193296
200811,test,0.0007671522955487696
200812,test,0.03228276932165303
200901,test,-0.0020907456904356737
200902,test,0.0014989898808420964
200903,test,-0.006389247075176319
200904,test,-0.08281319678393104
200905,test,-0.02052283616917281
200906,test,0.00749749159702387
200907,test,-0.008587937768419766
200908,test,-0.0392556072006725
200909,test,-0.02141466581458535
200910,test,0.01207841126157565
200911,test,0.00763332528083518
200912,test,-0.004687297166543736
201001,test,-0.003230571430602647
201002,test,0.010577854202423895
201003,test,0.0077636428612363985
201004,test,-0.013154244822934787
201005,test,0.003421525846555565
201006,test,-0.0004070623861167624
201007,test,0.005310029200787551
201008,test,0.007288555516181444
201009,test,0.01275837852161633
201010,test,0.004745944920934338
201011,test,0.010926361643712357
201012,test,-0.005504311784225889
201101,test,0.0018165956928027813
201102,test,-0.003528666582703637
201103,test,0.009487982894698595
201104,test,0.007419299519161218
201105,test,0.0056493032436955625
201106,test,0.009120127994442215
201107,test,-0.0011121629692570517
201108,test,0.010296729479644433
201109,test,-0.006354371204476009
201110,test,0.06309430799593803
201111,test,0.016089612256711183
201112,test,0.007983217381914843
201201,test,0.008605013940000123
201202,test,0.002987059416531943
201203,test,0.010416842744302976
201204,test,0.009940676943238285
201205,test,0.0014393378208751497
201206,test,0.011113493987480207
201207,test,0.012802925803906517
201208,test,0.0006642674651443347
201209,test,-0.005264690360419956
201210,test,0.020354066106398123
201211,test,0.013172601333525262
201212,test,-0.0039668260741649985
201301,test,0.014056468642613357
201302,test,0.012891642972555474
201303,test,0.009465036572389712
201304,test,-0.000658623234183019
201305,test,-0.006385668000349568
201306,test,0.00247747691445872
201307,test,0.005842787145813641
201308,test,-0.003481757855744941
201309,test,0.009078789165091864
201310,test,0.01584421609104854
201311,test,0.009899655221606147
201312,test,-0.004419900916829692
201401,test,-0.01296215328477848
201402,test,-0.004406375581739036
201403,test,0.004882670818954079
201404,test,0.003256043612036648
201405,test,0.009951909369755176
201406,test,-0.0031228932105315226
201407,test,0.012669527549123347
201408,test,0.009716823587592918
201409,test,0.006624887439583656
201410,test,0.015026779340352972
201411,test,0.006979782089599091
201412,test,-0.0036767992685051336
201501,test,0.01663769871003868
201502,test,0.009395479146691414
201503,test,0.02048579648195193
201504,test,-0.013556057009426085
201505,test,0.0325825342488731
201506,test,0.0075724615800448845
201507,test,0.022018271339164324
201508,test,-0.0011622394255519815
201509,test,0.03326696510649354
201510,test,0.018211093605613397
201511,test,0.00839678451168682
201512,test,0.020219915146179615
201601,test,0.01568241772275675
201602,test,0.006330659243330529
201603,test,-0.014319545252857148
201604,test,-0.046760317814212055
201605,test,0.031080890093162793
201606,test,0.005580519165061852
201607,test,-0.01866882450931343
201608,test,-0.008501354251504938
201609,test,-0.0033542834416047202
201610,test,0.021804890246750103
201611,test,0.004629085141747763
201612,test,0.00467145064081928
