date,split,F
197408,train,0.06799917351230397
197409,train,0.07641159594903442
197410,train,0.06678883563404298
197411,train,0.04516725451407585
197412,train,0.06355132784772802
197501,train,0.24031627980036713
197502,train,0.03669247408311663
197503,train,0.07866507708588247
197504,train,0.03599342059296243
197505,train,0.04319857283382038
197506,train,0.04571909732203697
197507,train,0.03413085104801906
197508,train,0.05481300980742769
197509,train,0.0453715824702529
197510,train,0.0255769052917863
197511,train,0.028995169151539213
197512,train,0.01886984371191676
197601,train,0.08921170972072182
197602,train,0.06038059811282457
197603,train,0.010943546935931777
197604,train,0.02352079338750195
197605,train,0.020398349217993893
197606,train,0.03004377982748399
197607,train,0.012581268989516982
197608,train,0.02410473666369812
197609,train,0.015985893906081117
197610,train,0.029953121858364837
197611,train,0.028629048255854987
197612,train,0.053815167352830144
197701,train,0.03630800268149792
197702,train,0.01855707142350996
197703,train,0.004597847749619782
197704,train,0.0208127369603034
197705,train,0.020608372238835326
197706,train,0.03306221784838812
197707,train,0.020647760657821788
197708,train,0.02092876424333587
197709,train,0.009417154450017895
197710,train,0.030377263048275212
197711,train,0.04592304070226626
197712,train,0.012552150647984041
197801,train,0.032182720619165744
197802,train,0.026023130752735265
197803,train,0.033378087729984164
197804,train,0.042331643080387685
197805,train,0.04802454027565367
197806,train,0.018365679647923967
197807,train,0.04261763479109431
197808,train,0.03732306974785461
197809,train,0.014301238716804091
197810,train,0.0694177855451763
197811,train,0.053599488546072084
197812,train,0.011799847396742811
197901,train,0.03518013860461967
197902,train,0.030407476982937054
197903,train,0.04523098492744358
197904,train,0.020286190912096064
197905,train,0.026211286832109944
197906,train,0.030268227423466618
197907,train,0.021108035175713934
197908,train,0.046298616365949806
197909,train,0.01670707748131816
197910,train,0.055393648382390304
197911,train,0.05468274468349557
197912,train,0.043616747837692905
198001,train,0.051294837202510477
198002,train,0.03284356114487174
198003,train,0.09951489340275388
198004,train,0.04018352226536794
198005,train,0.06241880883252926
198006,train,0.031448261151944865
198007,train,0.07465640144486947
198008,train,0.04496437338630281
198009,train,0.029350532468500976
198010,train,0.02190466733101118
198011,train,0.042997381205026115
198012,train,0.04172492411681623
198101,train,0.03469588637140417
198102,train,0.011534003555966506
198103,train,0.05821166836954367
198104,train,0.01914589866122525
198105,train,0.019530199593250926
198106,train,0.04230549199133274
198107,train,0.03365933906419093
198108,train,0.05159664040805775
198109,train,0.08361638917061023
198110,train,0.0527158504485301
198111,train,0.02071066582020387
198112,train,0.03166978284130894
198201,train,0.0431800874020365
198202,train,0.04767721208493878
198203,train,0.03153180328843962
198204,train,0.03800479761998979
198205,train,0.04025817215756368
198206,train,0.05070267253772561
198207,train,0.03486177861138294
198208,train,0.041874968120069224
198209,train,0.043695371559841246
198210,train,0.0812681436900322
198211,train,0.05803070976367582
198212,train,0.014593682236394387
198301,train,0.043146845912590874
198302,train,0.03770653134150803
198303,train,0.03909639748192088
198304,train,0.03706069280910056
198305,train,0.030961935665134645
198306,train,0.025766320477229127
198307,train,0.0313443949469342
198308,train,0.02687633454487356
198309,train,0.020428046160153576
198310,train,0.025229701983729924
198311,train,0.026809700407239796
198312,train,0.02092661029157951
198401,train,0.020922155585346963
198402,train,0.023621798974740524
198403,train,0.015219892522195076
198404,train,0.028196769388496086
198405,train,0.02736734871631406
198406,train,0.020867351184942123
198407,train,0.038249482429431554
198408,train,0.02632212546316928
198409,train,0.025191475980548227
198410,train,0.029385650601169443
198411,train,0.02394812945664685
198412,train,0.013222457542356444
198501,train,0.03452266992796382
198502,train,0.02173372623600631
198503,train,0.03437861770934453
198504,train,0.023590885180391364
198505,train,0.02779659953261985
198506,train,0.020703918675105418
198507,train,0.015451796444432474
198508,train,0.024639474735212073
198509,train,0.025557593350114347
