date,split,F
198612,train,0.005141466201194166
198701,valid,-0.005266151515778589
198702,valid,-0.003322760740402989
198703,valid,0.009278528526154673
198704,valid,-0.004189595835272859
198705,valid,-0.006593077352754835
198706,valid,0.006951071706614869
198707,valid,-0.0031465960133007067
198708,valid,0.009774220902094233
198709,valid,0.005132016177451192
198710,valid,0.002682626737261887
198711,valid,0.013279437132529055
198712,valid,0.01355019410804048
198801,valid,-0.008238836281420886
198802,valid,0.012875242112664206
198803,valid,0.008866300378176071
198804,valid,0.0029327260008539173
198805,valid,0.004752892750828875
198806,valid,0.002050425647938632
198807,valid,0.010299556510990893
198808,valid,-0.0001254962054101789
198809,valid,0.009668479952262856
198810,valid,0.009872961080328473
198811,valid,0.003948255503769925
198812,valid,-0.0033623923841815044
198901,valid,-0.0010335804426957083
198902,valid,0.006423655121303384
198903,valid,-0.0004452009329235743
198904,valid,0.0018295038437366028
198905,valid,-0.0007664240562825647
198906,valid,0.00463690995853449
198907,valid,0.0037914973860791504
198908,valid,0.0007434789534403832
198909,valid,-0.006219347246604727
198910,valid,0.002186911999220174
198911,valid,0.0007472969434544896
198912,valid,0.0063243861928498225
199001,valid,-0.009873708480389296
199002,valid,0.000573976698095045
199003,valid,0.000980339400288059
199004,valid,-0.0012240978897501786
199005,valid,-0.003442246365060216
199006,valid,-0.0018638177811087088
199007,valid,0.0019280552945380182
199008,valid,-0.0025963046755370775
199009,valid,0.006492774231733662
199010,valid,-0.0033725645372660535
199011,valid,0.0023889119350872057
199012,valid,0.01320013819478166
199101,valid,-0.007817197438163679
199102,valid,-0.0014442059502407841
199103,valid,-0.01679086481081083
199104,valid,-0.00396572666218413
199105,valid,0.0002609680419981635
199106,valid,0.009895931772529032
199107,valid,-0.002682962175035464
199108,valid,-0.01163119522445507
199109,valid,-0.011509114001504265
199110,valid,-0.013672781218197538
199111,valid,-0.0026783319615341474
199112,valid,0.003323928504620889
199201,test,-0.001100187311770665
199202,test,0.0130627195155756
199203,test,0.009204470646199225
199204,test,0.00869836008708321
199205,test,-0.0031124560817606377
199206,test,0.003611995714223136
199207,test,0.004234374303224101
199208,test,0.002392996838045086
199209,test,0.001390655763796079
199210,test,-0.005976722162994782
199211,test,0.0020728346056298817
199212,test,0.011997374379931886
199301,test,0.005205936923138474
199302,test,0.00676476649431491
199303,test,-0.0013288379166415706
199304,test,0.008991515686235602
199305,test,-1.1899632918765143e-05
199306,test,0.004207415182683895
199307,test,0.010535980863738513
199308,test,-0.0109936989396684
199309,test,-0.006032890853717887
199310,test,-0.0019493677883367856
199311,test,0.006988761635243045
199312,test,0.012347920400603285
199401,test,0.00931848147467294
199402,test,0.004999245417773557
199403,test,0.003764042354079507
199404,test,0.00467904531801036
199405,test,-0.003811024277413583
199406,test,0.00011155027545647336
199407,test,0.0018980006321556245
199408,test,-0.010137948216128689
199409,test,-0.004783337963366432
199410,test,0.0011427829189965255
199411,test,0.0003963697736806721
199412,test,-0.0038607715384267748
199501,test,-0.0007867499979663495
199502,test,-0.0011081939460728305
199503,test,-0.009073378826137676
199504,test,0.0013566559018592115
199505,test,-0.008354907775238474
199506,test,-0.014193483811132628
199507,test,-0.005479373283270493
199508,test,-0.010733648702297914
199509,test,-0.00476274848025724
199510,test,0.003756798404393181
199511,test,0.004535508340538256
199512,test,0.005694576282384405
199601,test,-0.008909243098834134
199602,test,-0.0050783238002652074
199603,test,0.0059468451623845
199604,test,-0.00592572949378043
199605,test,-0.002858539418717985
199606,test,0.01187152493426967
199607,test,0.014287774380809557
199608,test,0.007132806620327949
199609,test,-0.0024453030459843338
199610,test,0.016729850787155512
199611,test,0.004580526681140817
199612,test,0.010801095565365652
199701,test,-0.010790722241453967
199702,test,0.004199070269234732
199703,test,0.016372442128391226
199704,test,0.0047558785950805055
199705,test,-0.00546658152047747
199706,test,0.007056591201858038
199707,test,0.0018145002515008934
199708,test,-0.0007882259097817294
199709,test,-0.009080330055559456
199710,test,0.0020439504221332707
199711,test,0.00683642572414837
199712,test,0.012848292241385116
199801,test,-0.008846491164175012
199802,test,0.00010908313831715487
199803,test,0.0020081701279053292
199804,test,0.00016410539824920602
199805,test,0.005587273063468758
199806,test,-0.0004268249595451405
199807,test,-0.0006014453697709304
199808,test,0.015671829298615554
199809,test,-0.010233193690631921
199810,test,-0.006652824965981271
199811,test,-0.004349209780508685
199812,test,0.0022886429767670314
199901,test,-0.03229907053057
199902,test,0.0025313096209794543
199903,test,-0.014060734712474765
199904,test,0.002587864579784634
199905,test,-0.008535895425735664
199906,test,-0.004960056177230927
199907,test,-0.008382437443093098
199908,test,-0.0041699630664942386
199909,test,-0.011780895002675026
199910,test,-0.023350261716385285
199911,test,-0.04352549815734075
199912,test,-0.04022156294197776
200001,test,-0.033138017070861225
200002,test,-0.08772305724409112
200003,test,0.019207318667639004
200004,test,0.039843547709393495
200005,test,0.013428908625722878
200006,test,-0.03474291183118445
200007,test,0.021800181647519935
200008,test,-0.015999536897348267
200009,test,0.011307078521294023
200010,test,0.011294199359037964
200011,test,0.04283296750381131
200012,test,0.011121172564685877
200101,test,-0.05671440474165376
200102,test,0.04638923660683017
200103,test,0.01965749191433155
200104,test,-0.00858264279751315
200105,test,0.01065912769774957
200106,test,0.009295442357216452
200107,test,0.015877704490907488
200108,test,0.02045997189329947
200109,test,0.017659998227916775
200110,test,-0.027978955468537146
200111,test,-0.017759395732445896
200112,test,-0.001346169372545579
200201,test,0.015399720373344274
200202,test,0.027229936861556336
200203,test,0.0059670687606470565
200204,test,0.034275249738937585
200205,test,0.013359391491612619
200206,test,0.0339688691787539
200207,test,0.0030853027280946105
200208,test,-0.005413045541514966
200209,test,0.01734062934219959
200210,test,-0.041572951807563555
200211,test,-0.04304338702884278
200212,test,0.027823974694940842
200301,test,-0.018840856885422693
200302,test,-0.006699661247733524
200303,test,-0.007770104846059517
200304,test,-0.014773496105294007
200305,test,-0.03231997233508365
200306,test,0.007500514393871269
200307,test,0.005238395829602205
200308,test,-0.00010839182694575102
200309,test,-0.003518220670670521
200310,test,-0.00878370971032002
200311,test,0.0012813744725116488
200312,test,0.016515402017003824
200401,test,-0.01853232917602627
200402,test,0.02414363977088008
200403,test,0.008367104410430573
200404,test,0.008213899428500308
200405,test,-0.003775017854295671
200406,test,0.015048241659911556
200407,test,0.027161590977072235
200408,test,-0.0003674116746006674
200409,test,0.007223172443686737
200410,test,-0.012368793872319633
200411,test,0.014606738116405425
200412,test,-0.010918359255734178
200501,test,0.014594249004501
200502,test,0.009827753132311373
200503,test,0.009709632978906658
200504,test,0.0004294453941220159
200505,test,-0.004144288420297636
200506,test,0.0068223959813212345
200507,test,0.009379356393618508
